drug,atc,chirality,alogp,aromatic rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy atoms,molecular species,mw_freebase,mw_monoisotopic,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb,oral administration,parentreral,topical,prodrug,withdrawn flag,black_box warning,smiles,name,,,,,,,,
CHEMBL254219,C01AA04_,1,3.25,0,3.18,3.6,7.18,0.24,764.95,13,13,5,5,54,NEUTRAL,764.95,764.4347,2,2,182.83,0.19,N,7,FALSE,TRUE,FALSE,0,FALSE,0,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,Digimerck_CRYSTODIGIN_Purpurid_Digitoxin_Tradigal_Digitalin, crystalline_Digitoxoside_Cristapurat_Nativelle digitaline_Glucodigin_Lanatoxin_NSC-7529_Crystodigin_Digitoxinum_Digitophyllin_,,,,,,,
CHEMBL1501,C05AA11_D07AC08_,1,2.94,0,2.05,2.05,13.58,None,494.53,7,7,1,1,35,NEUTRAL,494.53,494.2116,0,0,99.13,0.6,N,3,FALSE,FALSE,TRUE,0,FALSE,1,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,Lidex-e_Lidex_Metosyn fapg_Metosyn_Fluocinolide_Vanos_NSC-101791_Fluocinonide emulsified base_Fluocinonide_,,,,,,,,
CHEMBL398707,N02AA03_,1,1.63,1,0.58,1.62,10.11,8.59,285.34,4,4,1,1,21,BASE,285.34,285.1365,0,0,49.77,0.79,N,0,TRUE,TRUE,FALSE,0,FALSE,1,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,N02AA03_Novolaudon_Dilaudid-HP_Palladone_IDS-NH-004_Hydromorphon_Dimorphone_Jurnista_Dilaudid_NSC-19046_Hydromorphone_,,,,,,,,
CHEMBL193,C08CA05_C08CA55_,2,2.18,1,1.82,1.82,None,None,346.34,7,8,1,1,25,NEUTRAL,346.34,346.1165,0,0,107.77,0.51,N,4,TRUE,FALSE,FALSE,0,FALSE,0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],Nimodrel mr 10_Hypolar xl 30_Nifensar xl_Adipine mr 20_Angiopine 5_Coracten sr_Procardia_Coracten xl_Tensipine mr 20_Adalat_Kentipine mr 20_Unipine xl_Valni 20 ret_Adalate lp_Nifedipress mr 10_Adalat a.r._Calchan mr 20_Coracten_Nifopress ret_Coroday mr_Nivaten ret_Nifelease_Calchan mr 10_Kentipine mr 10_BAY A 1040_Adipine mr 10_BAY-A-1040_Tensipine mr 10_Nifedipine hydrochloride_Nifedipine_Adalat cc_Valni xl_Slofedipine xl 30_Nifedipinum_Slofedipine xl 60_Adanif xl_Nimodrel mr 20_Neozipine xl_Adalat la 30_Nifedipine slow release_Angiopine 10_Hypolar ret 10_Genalat 10 ret_Nifopress mr_Adalat la 60_Genalat 20 ret_Nimodrel xl_NSC-757242_Procardia xl_Vasad_Adipine xl_Kentipine_Angiopine 40 la_Nifedipress mr 20_Adalat ret_Adalat ic_Afeditab cr_Angiopine mr 20_Cardilate mr_Fortipine la40_Adalat la 20_Nife-wolff_Nifedotard 20 mr_Calanif_Hypolar ret 20_Angiopine mr 10_Calcilat_,,,,,,,,
CHEMBL1502,A02BC02_,0,2.88,3,2.17,2.18,9.54,3.55,383.38,6,7,1,1,26,NEUTRAL,383.38,383.0751,0,0,86.33,0.68,N,7,TRUE,TRUE,FALSE,0,FALSE,0,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,Pantoloc control_Protonix_BY 1023_Pantocid_SK-96022_SK&F 96022_SKF-96022_Pantoloc_Pantozol_Protium_Altopan_NSC-759257_Protium i.v._SK&F-96022_Zovanta_BY-1023_Pantoprazole_,,,,,,,,
CHEMBL1503,A02BC01_,0,2.9,3,2.43,2.43,9.68,4.77,345.42,5,6,1,1,24,NEUTRAL,345.42,345.1147,0,0,77.1,0.77,N,5,TRUE,FALSE,FALSE,1,FALSE,0,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,Mopral_Losec_Mezzopram_H-168/68_NSC-751450_NSC-759192_Omeran_Omeprazole_Losec mups_H 168/68_Prilosec_Zanprol_Antra_,,,,,,,,
CHEMBL253582,,1,-5.4,0,-4.53,-4.53,11.84,None,342.3,11,11,8,8,23,NEUTRAL,342.3,342.1162,2,2,189.53,0.24,N,5,FALSE,FALSE,FALSE,0,FALSE,0,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Sucrose_S-67F_GNE-410_NSC-406942_,,,,,,,,
CHEMBL1504,,1,2.42,0,1.94,1.94,13.4,None,434.5,6,6,2,2,31,NEUTRAL,434.5,434.2105,0,0,93.06,0.69,N,2,FALSE,TRUE,TRUE,0,FALSE,0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,Gppe ear oint_Zilretta_Adcortyl in orabase_Silderm_Aureocort_Nasacort hfa_Allernaze_Kenacourt_Nasacort allergy 24 hour_Triamcinolone acetonide_Trymex_Aristocort a_Triamcinolone acetonide in absorbase_Aristocort_Triacort_NSC-21916_Nasacort_Oracort_Triacet_Aristogel_Kenalog-40_Flutex_FX006_Kenalog-h_Adcortyl_Kenalog_Azmacort_Nasacort aq_Triderm_Trivaris_Kenacort_Audicort_Vetalog_Triatex_Kenalog-80_Gppe ear dps cap_Kenalog in orabase_Tri-adcortyl_Oralone_Remotic_Remiderm_FX-006_Pevaryl t.c._Triamcinolone Acetonide_Triesence_Kenalog-10_Nystadermal_Tri-Nasal_,,,,,,,,
CHEMBL252518,P01BE05_,1,2.19,0,2.84,2.84,12.11,None,284.35,5,5,1,1,20,NEUTRAL,284.35,284.1624,0,0,57.15,0.69,N,0,TRUE,FALSE,FALSE,0,FALSE,0,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,Cotecxin_Artemether related compound a_Artenimol_Santecxin_Dihydroartemisinine_Artenimolum_Dihydroartemisinin, .beta.-_.beta.-dihydroartemisinin_GNF-PF-5634_Alaxin_Salaxin_Cotexin_Dihydroqinghaosu_Di-hydroqinghaosu_Dynamax_Dihydroartemisinin_,,,,,,,
CHEMBL1505,N02CC05_,2,2.2,2,-0.61,1.52,None,9.55,335.47,3,5,1,1,23,BASE,335.47,335.1667,0,0,56.41,0.88,N,6,TRUE,FALSE,FALSE,0,FALSE,0,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,Almotriptan_NSC-760092_LAS 31416_LAS-31416_,,,,,,,,
CHEMBL1506,J01BA01_G01AA05_D10AF03_D06AX02_S01AA01_S02AA01_S03AA08_,1,6.94,1,7.79,7.8,9.07,None,561.55,6,8,2,2,37,NEUTRAL,561.55,560.242,2,2,118.77,0.06,N,21,TRUE,FALSE,FALSE,1,FALSE,0,CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,NSC-756675_Chloromycetin palmitate_Chlorolifarina_Clorolifarina_Chloramphenicol Palmitate_Chlorambon_Chloropal_Chloramphenicol palmitate_Detreopal_Chloramphenicoli palmitas_,,,,,,,,
CHEMBL1508,N06AB10_,1,3.81,2,1.41,3.76,None,9.78,324.4,3,3,0,0,24,BASE,324.4,324.1638,0,0,36.26,0.84,N,5,TRUE,FALSE,FALSE,0,FALSE,1,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,Esitol_Cipralex_Esertia_Escitalopram_LU-26-054_,,,,,,,,
CHEMBL1509,G03AC10_,1,4.31,0,3.37,3.37,None,None,366.5,3,3,0,0,27,NEUTRAL,366.5,366.2195,0,0,43.37,0.6,N,0,TRUE,FALSE,FALSE,0,FALSE,0,C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C,NSC-760103_ZK 30595_ZK-30595_Slynd_Angeliq_Drospirenone_,,,,,,,,
CHEMBL1510,N02CC06_,1,3.82,3,2.76,3.77,None,8.37,382.53,3,4,1,1,27,NEUTRAL,382.53,382.1715,0,0,53.17,0.71,N,6,TRUE,FALSE,FALSE,0,FALSE,0,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,UK-116,044-04 [AS HYDROBROMIDE)_UK-116044_UK-116,044-04 FREE BASE_UK-116,044_Relpax_UK-116044-04 FREE BASE_Eletriptan_UK-116044-04_,,,,,
CHEMBL1511,G03CA53_G03CA03_,1,5.35,1,5.78,5.78,10.33,None,356.51,3,3,1,1,26,NEUTRAL,356.51,356.2351,1,1,46.53,0.74,N,4,TRUE,TRUE,FALSE,1,FALSE,1,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,NSC-17590_Estradiol 17-valerate_Progynova_Oestradiol valerate_Estradiol valerate_Estradiol Valerate_Delestrogen_Progynon depot_Climaval_Femtab_.beta.-estradiol 17-valerate_Progynon-depot-10_,,,,,,,,
CHEMBL1512,R01AD04_R03BA03_,1,2.27,0,1.56,1.56,13.73,None,434.5,6,6,2,2,31,NEUTRAL,434.5,434.2105,0,0,93.06,0.69,N,2,FALSE,FALSE,TRUE,0,FALSE,0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,Syntaris_Aerospan_Nasalide_Flunisolide hemihydrate_Flunisolide_Aerobid_RS-3999_NSC-757871_Aerospan hfa_Nasarel_Flunisolide anhydrous_Syntaris hayfever_,,,,,,,,
CHEMBL251634,D07AC05_H02AB03_C05AA08_D07XC05_,1,2.64,0,1.97,1.97,13.84,None,376.47,4,4,2,2,27,NEUTRAL,376.47,376.205,0,0,74.6,0.78,N,2,FALSE,FALSE,FALSE,0,FALSE,0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,Ficoid 2-plus_Ultralanum_Ultraproct_Fluocortolone_Ficoid 2_SH-742_SH 742_Ultradil_,,,,,,,,
CHEMBL1513,C09CA04_,2,4.78,3,4.23,5.39,5.85,4.12,428.54,5,7,1,1,32,ACID,428.54,428.2325,0,0,87.13,0.59,N,7,TRUE,FALSE,FALSE,0,FALSE,1,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,Sabervel_Irbesartan teva_NSC-758696_Aprovel_Karvea_Sarbevel_Avapro_Ifirmasta_Irbesartan bms_SR 47436_BMS-186295_Irbesartan_SR-47436_Irbesartan zentiva_,,,,,,,,
CHEMBL1514,N07BC03_,1,4.65,2,2.45,4.88,None,9.87,353.51,3,3,0,0,26,BASE,353.51,353.2355,0,0,29.54,0.65,N,8,TRUE,FALSE,FALSE,1,TRUE,0,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,Levoacetyl methadol_Levo-alphacetylmethadol_Levacetylmethadol_Levomethadyl acetate_LAA-M_LAAM_,,,,,,,,
CHEMBL249837,J01AA05_,1,-0.44,1,-3.81,-3.51,2.88,7.41,442.42,9,10,6,7,32,ACID,442.42,442.1376,1,1,181.62,0.33,N,2,TRUE,FALSE,FALSE,0,FALSE,0,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,Motc_Methacycline_GS-2876_Metacycline_,,,,,,,,
CHEMBL1515,H03BB52_H03BB02_,2,1.08,1,0.75,0.75,10.41,None,114.17,2,2,1,1,7,NEUTRAL,114.17,114.0252,0,0,20.72,0.5,Y,0,TRUE,FALSE,FALSE,0,FALSE,0,Cn1cc[nH]c1=S,Favistan_Tapazole_NSC-38608_Mercaptizole_Methimazole_Thiamazole_,,,,,,,,
CHEMBL1517,J01AA06_D06AA03_S01AA04_G01AA07_J01AA56_,1,-1.24,1,-4.82,-4.5,2.84,7.38,460.44,10,11,7,8,33,ACID,460.44,460.1482,2,1,201.85,0.26,N,2,TRUE,TRUE,TRUE,0,FALSE,0,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,Tetraplex_Chemocycline_Terrafungine_OXTC_NSC-757262_Oxymycin_Hi-Tet_Microtet_Oxytetracycline (anhydrous)_Oxytetracycline anhydrous_Oxytetracycline_Galenomycin_Berkmycen_Terramycine_Nitox_Oxytetracyclinum dihydras_Imperacin_Unimycin_Oxitetracycline_E703_5-hydroxytetracycline dihydrate_NSC-9169_Oxytetracycline dihydrate_Terramycin_Oxytetramix-250_Oxytetracycline dehydrate_,,,,,,,,
CHEMBL1518,H03BA02_,2,1.38,1,1.12,1.2,8.09,None,170.24,2,3,2,2,11,NEUTRAL,170.24,170.0514,0,0,48.65,0.66,Y,2,TRUE,FALSE,FALSE,0,FALSE,1,CCCc1cc(=O)[nH]c(=S)[nH]1,NSC-6498_Propylthiouracil_Thyreostat_Propacil_Prothyran_Thyreostat ii_NSC-70461_,,,,,,,,
CHEMBL600325,C01AB51_C01AB01_,1,3.01,1,2.3,2.3,12.22,0.3,530.66,8,8,4,4,38,NEUTRAL,530.66,530.288,1,1,129.59,0.44,N,3,FALSE,FALSE,FALSE,0,FALSE,0,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,Proscillaridin a_2936_Talusin_NSC-7521_Proscillaridin_Tradenal_A-32686_,,,,,,,,
CHEMBL1519,C09AA10_,1,2.77,1,0.29,1.95,3.8,5.21,430.55,5,7,2,2,31,ACID,430.55,430.2468,0,0,95.94,0.59,N,9,TRUE,FALSE,FALSE,1,FALSE,1,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,Trandolapril_RU-44570_RU 44570_Odrik_Mavik_Gopten_NSC-758939_Indolapril_,,,,,,,,
CHEMBL1520,G04BE09_,2,2.07,3,1.4,1.43,11.75,6.21,488.61,8,10,1,1,34,NEUTRAL,488.61,488.2206,0,0,112.9,0.52,N,8,TRUE,FALSE,FALSE,0,FALSE,0,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,Vivanza_Levitra_BAY38-9456_BAY-389456_Vardenafil_,,,,,,,,
CHEMBL1521,N05CF03_,2,2.64,3,1.53,1.53,None,0.28,305.34,5,6,0,0,23,NEUTRAL,305.34,305.1277,0,0,74.29,0.75,N,3,TRUE,FALSE,FALSE,0,FALSE,1,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,L846_SKP-1041_LJC 10846_LJC-10846_CL-284846_Zaleplon civ_Zaleplon_CL 284,846_ZAL-846_Sonata_L-846_Zerene_,,,,,,,
CHEMBL1522,N05CF04_,1,1.57,2,0.59,0.52,8.04,6.86,388.82,7,9,0,0,27,NEUTRAL,388.82,388.1051,0,0,91.76,0.77,N,2,TRUE,FALSE,FALSE,0,FALSE,1,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,Eszopiclone_Lunesta_Eszopiclon_GSK-1755165_(S)-Zopiclone_(S)-ZOPICLONE_Eszopiclone civ_Zopiclone s-form_Estorra_,,,,,,,,
CHEMBL248702,A08AA04_,1,3.25,1,0.79,3.47,None,10.22,231.26,1,1,1,1,16,BASE,231.26,231.1235,0,0,12.03,0.84,N,4,FALSE,FALSE,FALSE,0,TRUE,0,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,Isolipan_D-fenfluramine_S 5614_Dexfenfluramine_J13.711A_Fenfluramine d-form_,,,,,,,,
CHEMBL249856,C01CE03_,2,1.96,2,1.84,1.84,9.68,None,248.31,3,4,2,2,17,NEUTRAL,248.31,248.0619,0,0,65.72,0.64,N,3,FALSE,FALSE,FALSE,0,FALSE,0,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,Perfan_MDL 17,043_Enoximone_MDL-17043_,,,,,,,
CHEMBL1525,P03AC04_P03AC54_,0,6.11,2,5.7,5.7,None,None,391.29,3,3,0,0,26,NEUTRAL,391.29,390.0789,1,1,35.53,0.56,N,6,FALSE,FALSE,TRUE,0,FALSE,0,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,NSC-760105_Permethrin_Lythrin_Lyclear_Activyl tick plus_Elimite_,,,,,,,,
CHEMBL254328,L02BX03_,1,5.4,1,3.96,3.97,None,4.81,349.52,2,2,1,1,26,NEUTRAL,349.52,349.2406,1,1,33.12,0.69,N,1,FALSE,FALSE,FALSE,0,FALSE,0,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1,CB-7598_Abiraterone_NSC-741232_Zytiga_CB 7598_,,,,,,,,
CHEMBL254316,J05AJ01_,2,0.91,3,-0.92,-0.39,7.02,None,444.42,9,11,3,3,32,NEUTRAL,444.42,444.1557,1,0,152.24,0.51,N,6,TRUE,FALSE,FALSE,0,FALSE,0,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,Isentress_Raltegravir_MK-0518_,,,,,,,,
CHEMBL253969,,2,3.86,2,1.93,2.5,7.83,9.83,532.41,6,8,3,4,32,BASE,532.41,531.0751,1,1,109.58,0.4,N,10,FALSE,FALSE,FALSE,0,FALSE,0,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,OSI-632_PAN-90806_Cp-547,632_Osi-632_PAN90806_CP-547632_Cp-547632_PAN 90806_CP-547,632_CP-632_,,,,,,
CHEMBL404108,M01AH06_,2,4.16,2,1.22,4.31,4.11,None,293.73,2,3,2,2,20,ACID,293.73,293.0619,0,0,49.33,0.89,N,4,FALSE,FALSE,FALSE,0,TRUE,0,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,Prexige_COX-189_Lumiracoxib_,,,,,,,,
CHEMBL256087,,0,2.44,0,2.66,2.66,None,None,156.27,1,1,1,1,11,NEUTRAL,156.27,156.1514,0,0,20.23,0.62,Y,1,FALSE,FALSE,TRUE,0,FALSE,0,CC1CCC(C(C)C)C(O)C1,Therapeutic mineral ice_Aquasoothe_Dermacool_Muirs_Fisherman's friend lozenges_Karvol_Menthol_Vocalzone_Meggezones_Dl-menthol_Menthol racemate_Lockets_Racementhol_Tixylix decongestant inh_Arjun_FEMA NO. 2665_NSC-2603_Halls_Aqua-cool_Catarrh_,,,,,,,,
CHEMBL1529,,2,4.19,2,2.39,4.22,13.4,9.23,345.91,2,2,1,1,23,BASE,309.45,309.2093,0,0,23.47,0.86,N,6,TRUE,FALSE,FALSE,0,FALSE,0,Cl.OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,Diphenidol hydrochloride_SK&F 478-A_SK-478-A_Vontrol_Cephadol_Diphenidol hcl_NSC-23012_,,,,,,,,
CHEMBL256997,M09AX03_,2,3.24,3,0.68,3.92,3.9,None,284.25,4,5,1,1,21,ACID,284.25,284.0597,0,0,76.22,0.8,N,3,FALSE,FALSE,FALSE,0,FALSE,0,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,PTC124_Translarna_PTC-124_Ataluren_,,,,,,,,
CHEMBL255863,L01EA03_,2,6.36,5,5.35,5.36,12.38,5.92,529.53,7,8,2,2,39,NEUTRAL,529.53,529.1838,2,2,97.62,0.27,N,6,TRUE,FALSE,FALSE,0,FALSE,1,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,AMN 107_NSC-747599_AMN-107_Nilotinib_AMN107_Tasigna_,,,,,,,,
CHEMBL403664,L01DC01_,1,None,None,None,None,None,None,1415.58,None,None,None,None,None,NA,1415.58,1414.5184,None,None,None,None,None,None,FALSE,TRUE,FALSE,0,FALSE,1,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1,Bleomycin hexal_NSC-125066_Bleomycins_Bleomycin_Bleo-kyowa_Bleomycin hydrochloride_Blenamax_Bleocin_,,,,,,,,
CHEMBL257978,,2,1.4,1,-1.27,-0.06,9.65,9.03,317.8,5,6,2,2,20,BASE,317.8,317.0601,0,0,79.79,0.86,N,5,FALSE,FALSE,FALSE,0,FALSE,0,Cc1c(OCC2=NCCN2)ccc(Cl)c1NS(C)(=O)=O,Ro 115-1240_Dabuzalgron_Ro-115-1240_,,,,,,,,
CHEMBL429317,,2,5.38,3,4.1,4.1,13.34,0.57,388.25,4,5,2,2,26,NEUTRAL,388.25,387.0541,1,1,67.16,0.58,N,5,FALSE,FALSE,FALSE,0,FALSE,0,Cc1cc(/C(=C/Nc2ccc(Cl)cc2)C(=O)Nc2ccc(Cl)cc2)on1,UCI-4083_XY-4083_Anvylic-3288_CCMI_Avl-3288_,,,,,,,,
CHEMBL259209,N06AX17_,0,1.77,1,-0.91,1.42,None,9.83,246.35,2,3,1,2,18,BASE,246.35,246.1732,0,0,46.33,0.86,N,5,TRUE,FALSE,FALSE,0,FALSE,1,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,Milnacipran_Impulsor_Midalcipran_,,,,,,,,
CHEMBL259084,,2,5.87,4,3.46,6.07,4.59,2.73,476.87,5,6,2,2,34,ACID,476.87,476.0852,1,1,87.47,0.38,N,4,FALSE,FALSE,FALSE,0,FALSE,0,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,MLN 8054_MLN-8054_Mln-8054_Mln8054_,,,,,,,,
CHEMBL1531,G03AC08_,1,4.05,0,3.6,3.6,None,None,324.46,2,2,1,1,24,NEUTRAL,324.46,324.2089,0,0,37.3,0.58,N,1,FALSE,TRUE,TRUE,0,FALSE,0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,ORG-3236_Nexplanon_Etonogestrel_Implanon_ORG 3236_,,,,,,,,
CHEMBL1532,C03BA02_,0,0.88,1,1.18,1.19,9.56,None,289.74,4,6,3,4,18,NEUTRAL,289.74,289.0288,0,0,101.29,0.75,N,2,TRUE,FALSE,FALSE,0,FALSE,0,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,Chinethazone_Hydromox_Quinethazone_NSC-759904_,,,,,,,,
CHEMBL408403,C01CX09_,1,None,None,None,None,None,None,1046.2,None,None,None,None,None,NA,1046.2,1045.5345,None,None,None,None,None,None,FALSE,TRUE,FALSE,0,FALSE,0,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,LJPC-501_Delivert_Angiotensin ii (human type)_Asp-arg-val-tyr-ile-his-pro-phe_Angiotensin ii_5-l-isoleucineangiotensin ii_Angiotensin ii human_,,,,,,,,
CHEMBL1533,G03AC09_,1,4.87,0,4.42,4.42,None,None,310.48,1,1,1,1,23,NEUTRAL,310.48,310.2297,0,0,20.23,0.54,N,1,TRUE,FALSE,FALSE,1,FALSE,0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,Aizea_Feanolla_Desogestrel_Cerelle_Nacrez_Zelleta_Mircette_ORG-2969_Desomono_Cerazette_ORG 2969_,,,,,,,,
CHEMBL258918,G03BB01_,1,4.21,0,3.7,3.7,None,None,304.47,2,2,1,1,22,NEUTRAL,304.47,304.2402,0,0,37.3,0.73,N,0,FALSE,FALSE,FALSE,0,FALSE,0,C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C,Androviron_Testiwop_Proviron_Pro-viron_Mesterolone_SH 723_SH-723_NSC-75054_,,,,,,,,
CHEMBL1535,P01BA02_,0,3.78,2,0.33,2.89,None,9.76,335.88,4,4,2,2,23,BASE,335.88,335.1764,0,0,48.39,0.73,N,9,TRUE,FALSE,FALSE,0,FALSE,0,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,Hydroxychloroquine_Polirreumin_,,,,,,,,
CHEMBL260933,,2,3.25,4,2.93,3.52,6.64,1.31,446.43,7,8,1,1,32,NEUTRAL,446.43,446.1678,0,0,90.5,0.49,N,6,FALSE,FALSE,FALSE,0,FALSE,0,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(CC)c1=O,GS-6201_Gs 6201_CVT-6883_,,,,,,,,
CHEMBL1536,A11CC01_,1,7.64,0,7.05,7.05,None,None,396.66,1,1,1,1,29,NEUTRAL,396.66,396.3392,1,1,20.23,0.47,N,5,TRUE,TRUE,FALSE,0,FALSE,0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,Ostelin_Ergorone_NSC-62792_Osto-d2_Calciferol_Lanes_Deltalin_Sterogyl-15_Calciferol in arach oil_Uvesterol d_D-forte_Viosterol_Drisdol_Vitamin D 2_Sterogyl 15h_Ergoral d2_Ergocalciferol_Oleovitamin D_Vitamin d (ergocalciferol)_Ergocalciferolum_Vitamin d2_Oleovitamin d, synthetic_Viosterol in oil_Vitamin d_Ergo-d2_Sterogyl_Eciferol d2_Caltrate_,,,,,,,
